                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 2.1263,                 1.1521,                 1.5917,                0.75466,                0.73097,                0.73709,                0.28824,                 2.0178,                 1.1467,                 1.6663,              0.0005051,              0.0005051,              0.0005051
                    153,                 2.1474,                 1.1738,                 1.6155,                0.75264,                0.73556,                0.72727,                0.28997,                 2.0195,                 1.1366,                 1.6602,              0.0004952,              0.0004952,              0.0004952
                    154,                 2.1671,                 1.1512,                 1.5733,                0.75628,                0.73228,                0.73282,                0.29367,                 2.0177,                 1.1334,                 1.6503,              0.0004853,              0.0004853,              0.0004853
                    155,                 2.1415,                 1.1264,                 1.5613,                0.77485,                0.72262,                0.74601,                0.29712,                  2.013,                 1.1364,                 1.6428,              0.0004754,              0.0004754,              0.0004754
                    156,                 2.1259,                 1.1393,                 1.5835,                0.78564,                0.72572,                 0.7548,                0.30148,                 2.0151,                 1.1354,                 1.6432,              0.0004655,              0.0004655,              0.0004655
                    157,                 2.1444,                 1.1179,                 1.5476,                0.78553,                0.73061,                0.76454,                0.30287,                 2.0188,                 1.1439,                 1.6457,              0.0004556,              0.0004556,              0.0004556
                    158,                  2.086,                   1.16,                 1.5915,                0.78208,                0.74213,                0.76789,                0.30346,                 2.0144,                 1.1429,                 1.6445,              0.0004457,              0.0004457,              0.0004457
                    159,                 2.1114,                 1.1387,                 1.5542,                0.78848,                0.73163,                0.76372,                0.30633,                 2.0107,                 1.1378,                 1.6406,              0.0004358,              0.0004358,              0.0004358
                    160,                 2.1472,                 1.1458,                 1.5803,                0.78269,                0.73163,                0.76494,                0.31003,                 1.9992,                 1.1345,                 1.6327,              0.0004259,              0.0004259,              0.0004259
                    161,                 2.0823,                 1.1607,                 1.5752,                0.77562,                 0.7336,                0.75395,                0.30725,                 1.9999,                 1.1407,                 1.6356,               0.000416,               0.000416,               0.000416
                    162,                 2.1325,                 1.1682,                 1.5942,                0.77956,                0.73097,                0.74285,                0.29902,                 2.0113,                 1.1426,                 1.6442,              0.0004061,              0.0004061,              0.0004061
                    163,                 2.1463,                 1.1484,                 1.5683,                0.77796,                0.73109,                0.73624,                0.28813,                 2.0252,                 1.1453,                 1.6547,              0.0003962,              0.0003962,              0.0003962
                    164,                 2.1103,                 1.1504,                  1.603,                0.75684,                0.72178,                0.71912,                0.28264,                 2.0395,                 1.1417,                 1.6685,              0.0003863,              0.0003863,              0.0003863
                    165,                 2.1516,                 1.1863,                 1.6275,                0.75273,                0.71194,                0.71245,                0.27871,                  2.046,                 1.1378,                 1.6777,              0.0003764,              0.0003764,              0.0003764
                    166,                  2.095,                  1.149,                  1.563,                0.75328,                0.71321,                 0.7125,                0.27887,                 2.0438,                 1.1388,                 1.6793,              0.0003665,              0.0003665,              0.0003665
                    167,                 2.1213,                 1.1527,                 1.5796,                0.74586,                0.71253,                0.71546,                0.28142,                 2.0359,                 1.1471,                  1.679,              0.0003566,              0.0003566,              0.0003566
                    168,                 2.1113,                 1.1669,                  1.606,                0.74992,                0.72212,                0.72953,                0.28792,                 2.0221,                 1.1506,                  1.674,              0.0003467,              0.0003467,              0.0003467
                    169,                 2.1037,                 1.1557,                 1.5782,                0.76053,                0.72769,                 0.7418,                0.29472,                 2.0108,                 1.1513,                 1.6665,              0.0003368,              0.0003368,              0.0003368
                    170,                 2.1292,                 1.1439,                 1.5587,                0.75598,                0.72835,                 0.7462,                0.30049,                 2.0049,                 1.1489,                 1.6605,              0.0003269,              0.0003269,              0.0003269
                    171,                 2.1501,                 1.1388,                 1.5686,                0.76029,                 0.7336,                0.75164,                 0.3021,                  2.005,                 1.1411,                 1.6556,               0.000317,               0.000317,               0.000317
                    172,                 2.1538,                 1.1486,                 1.5611,                0.76907,                0.73206,                0.75663,                0.30044,                 2.0067,                 1.1339,                 1.6499,              0.0003071,              0.0003071,              0.0003071
                    173,                 2.1311,                    1.1,                 1.5435,                0.77348,                0.73489,                0.75358,                0.29783,                 2.0155,                 1.1264,                 1.6467,              0.0002972,              0.0002972,              0.0002972
                    174,                 2.1423,                 1.1424,                 1.5745,                0.77293,                0.74152,                0.74895,                0.29259,                 2.0269,                 1.1201,                 1.6471,              0.0002873,              0.0002873,              0.0002873
                    175,                 2.1369,                 1.1141,                 1.5612,                0.77267,                0.74409,                0.74271,                0.28896,                  2.037,                  1.113,                 1.6496,              0.0002774,              0.0002774,              0.0002774
                    176,                 2.1346,                 1.1936,                   1.62,                0.77716,                0.74604,                0.73984,                0.28887,                 2.0405,                 1.1106,                 1.6512,              0.0002675,              0.0002675,              0.0002675
                    177,                 2.1386,                 1.1321,                 1.5795,                0.78362,                0.74081,                0.73827,                0.29202,                 2.0435,                  1.107,                 1.6534,              0.0002576,              0.0002576,              0.0002576
                    178,                 2.1636,                 1.1566,                 1.5879,                0.78793,                0.73425,                0.74228,                 0.2936,                 2.0411,                 1.1053,                 1.6541,              0.0002477,              0.0002477,              0.0002477
                    179,                 2.1096,                 1.1528,                 1.5769,                 0.7854,                0.73228,                0.74333,                0.29444,                 2.0377,                 1.1079,                 1.6536,              0.0002378,              0.0002378,              0.0002378
                    180,                 2.1176,                 1.1286,                 1.5632,                0.79348,                0.73112,                0.74961,                0.29738,                 2.0335,                 1.1146,                 1.6525,              0.0002279,              0.0002279,              0.0002279
                    181,                 2.1107,                 1.1491,                 1.5787,                0.79711,                0.73472,                0.75656,                0.29837,                 2.0321,                 1.1179,                 1.6541,               0.000218,               0.000218,               0.000218
                    182,                 2.1659,                 1.1614,                 1.5867,                0.79206,                0.73753,                0.76025,                0.30158,                 2.0273,                 1.1203,                 1.6518,              0.0002081,              0.0002081,              0.0002081
                    183,                 2.0885,                 1.1337,                 1.5589,                0.78668,                0.73885,                0.75903,                0.30097,                 2.0237,                 1.1252,                 1.6496,              0.0001982,              0.0001982,              0.0001982
                    184,                 2.0741,                 1.1617,                 1.5447,                0.77869,                0.72703,                0.75067,                0.30065,                 2.0193,                 1.1338,                 1.6463,              0.0001883,              0.0001883,              0.0001883
                    185,                 2.1054,                  1.155,                 1.5693,                0.77002,                 0.7231,                0.74509,                0.29785,                 2.0171,                 1.1367,                 1.6447,              0.0001784,              0.0001784,              0.0001784
                    186,                 2.0814,                 1.1615,                 1.5739,                0.76087,                0.72047,                0.73802,                0.29825,                 2.0144,                  1.138,                 1.6423,              0.0001685,              0.0001685,              0.0001685
                    187,                 2.1412,                 1.1197,                 1.5528,                0.76132,                0.71654,                 0.7317,                0.29868,                 2.0125,                 1.1342,                 1.6409,              0.0001586,              0.0001586,              0.0001586
                    188,                 2.1366,                 1.1359,                 1.5699,                0.76292,                0.71583,                0.73245,                0.29991,                 2.0151,                 1.1307,                 1.6425,              0.0001487,              0.0001487,              0.0001487
                    189,                 2.0858,                 1.1309,                  1.553,                0.75401,                0.71719,                0.72977,                0.29721,                 2.0151,                 1.1281,                 1.6411,              0.0001388,              0.0001388,              0.0001388
                    190,                 2.0821,                 1.1317,                 1.5565,                0.75417,                 0.7185,                0.72942,                0.29692,                 2.0163,                 1.1268,                 1.6411,              0.0001289,              0.0001289,              0.0001289
                    191,                 2.0114,                 1.2824,                 1.5225,                0.75138,                0.71982,                0.72845,                0.29591,                 2.0151,                 1.1376,                 1.6389,               0.000119,               0.000119,               0.000119
                    192,                 1.9872,                 1.2525,                  1.484,                  0.744,                0.72178,                0.72898,                 0.2965,                 2.0103,                 1.1488,                 1.6351,              0.0001091,              0.0001091,              0.0001091
                    193,                 1.9709,                 1.2542,                 1.4902,                0.75548,                0.71522,                0.72919,                0.29761,                 2.0036,                   1.16,                 1.6295,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 1.9728,                  1.251,                 1.5102,                0.76193,                0.71194,                0.73515,                0.29886,                 1.9982,                 1.1703,                 1.6243,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                  1.967,                 1.3034,                 1.5779,                0.75925,                0.71598,                0.73743,                0.30136,                 1.9913,                 1.1782,                 1.6187,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 1.9698,                 1.2278,                 1.4932,                0.75961,                0.71532,                0.73838,                0.30172,                 1.9901,                 1.1858,                 1.6163,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 1.9781,                 1.2236,                 1.4705,                0.76261,                0.72047,                0.73733,                0.30248,                 1.9901,                 1.1918,                 1.6143,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                 1.9619,                 1.2131,                 1.4814,                0.76421,                0.72519,                0.74179,                0.30337,                 1.9891,                 1.1959,                 1.6117,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 1.9569,                 1.2161,                 1.5091,                0.77066,                 0.7232,                0.74601,                0.30488,                 1.9877,                 1.1972,                 1.6096,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                 1.9507,                 1.1912,                 1.4997,                0.76645,                0.72441,                0.74483,                0.30477,                 1.9865,                 1.1982,                 1.6081,               2.99e-05,               2.99e-05,               2.99e-05
